A4
338
20598.56
260,0,2,2
65,154.0,10,3
185,98.0,4,7
25,0,6,2
220,0,6,3
220,199.0,15,2
185,0,5,2
55,0,15,2
0,0,5,3
345,93.0,5,2
295,151.0,5,5
395,0,2,2
320,93.0,5,5
370,0,5,3
25,232.0,8,2
25,152.33,6,3
205,117.0,3,2
55,58.0,2,2
130,0,6,4
150,226.0,7,3
115,58.0,3,5
320,0,10,2
25,103.67,6,2
210,0,2,2
65,58.0,10,2
320,54.0,10,2
250,0,2,4
220,238.33,15,2
270,0,10,2
295,59.0,5,2
0,122.0,5,4
220,133.0,6,3
160,0,5,4
320,245.0,14,2
130,145.67,4,2
270,59.0,5,3
65,107.0,10,2
65,234.0,11,3
370,174.0,5,2
150,148.0,5,2
