A4
344
32637.78
138,117.56,3,2
54,238.78,9,2
90,0,5,2
156,117.56,3,2
0,238.78,9,5
54,305.67,9,2
228,177.09,3,2
168,488.44,10,3
210,0,11,3
228,430.89,6,7
0,537.84,11,3
0,43.33,3,4
210,71.09,3,3
54,335.89,9,3
174,430.89,9,3
138,0,9,3
192,0,3,2
258,71.09,3,5
138,433.56,5,2
264,364.42,2,4
108,395.33,5,3
0,184.0,18,3
18,43.33,10,2
174,117.56,3,4
54,421.22,9,3
108,91.33,5,3
228,71.09,5,4
246,177.09,2,2
120,0,3,2
0,468.78,17,3
108,197.33,5,4
18,128.67,15,2
102,469.33,6,5
0,366.56,9,4
174,271.33,9,3
210,159.76,3,2
18,78.0,15,2
138,345.56,3,2
174,392.22,15,2
0,0,15,3
