A4
385
39908.8
116,108.67,2,2
172,244.0,10,2
160,180.0,3,2
116,547.0,15,2
84,351.33,3,2
40,87.33,5,2
104,108.67,3,3
128,0.0,6,2
192,0.0,5,2
160,331.0,6,2
0,182.33,10,2
228,0.0,3,2
160,472.0,10,2
40,149.33,5,2
220,0.0,2,2
84,166.0,3,2
60,0.0,2,2
212,0.0,2,2
76,0.0,2,2
116,342.33,3,2
104,0.0,6,2
228,135.33,3,2
84,0.0,5,2
0,58.67,15,2
76,257.0,2,2
160,428.0,10,2
24,502.33,6,2
24,449.33,10,2
220,192.0,2,2
172,0.0,5,2
152,0.0,5,2
104,306.67,3,2
0,0.0,15,2
124,178.67,6,2
148,180.0,3,2
184,331.0,3,2
0,87.33,10,2
24,308.33,6,2
0,480.33,6,2
200,331.0,2,2
128,342.33,5,2
68,0.0,2,2
48,227.33,3,2
0,308.33,6,2
96,166.0,2,2
