A4
382
15305.29
255,184.22,19,3
93,78.0,4,3
177,134.87,17,3
105,38.33,21,2
0,68.95,7,5
0,30.67,7,2
273,20.67,7,2
42,137.8,28,2
42,158.59,23,3
105,96.9,15,3
255,161.9,19,3
300,71.67,6,2
168,117.83,29,3
255,103.24,15,3
45,51.5,8,3
228,134.87,9,5
21,113.17,7,2
105,54.24,15,3
210,0,7,2
195,0,5,8
273,0,15,2
150,134.87,9,6
105,22.33,30,2
252,0,7,5
0,0,15,3
0,133.24,7,5
177,169.1,17,3
183,38.33,4,6
294,20.67,8,3
210,94.76,15,3
45,0,15,2
210,72.57,21,3
21,30.67,8,5
45,97.43,16,3
90,0,5,3
168,38.33,5,5
255,122.57,15,3
150,54.24,6,5
69,18.0,7,4
105,0,30,3
126,136.24,8,6
45,18.0,8,3
21,188.07,22,2
111,185.74,12,3
231,0,7,2
