A4
371
13341.52
117,0.0,2,2
228,0.0,3,2
123,0.0,2,2
18,99.88,8,10
69,0.0,2,2
111,0.0,2,2
153,0.0,10,2
162,81.0,5,10
129,62.67,6,4
246,54.33,3,10
102,62.67,2,8
6,0.0,2,4
51,0.0,4,2
255,0.0,2,9
36,0.0,5,7
276,0.0,2,10
228,72.67,3,10
18,0.0,6,2
162,33.0,5,2
87,0.0,2,10
75,0.0,2,7
147,0.0,2,2
93,0.0,6,2
153,33.0,3,10
93,62.67,3,10
210,0.0,6,2
108,141.0,13,10
210,47.67,4,10
51,73.5,3,10
192,0.0,2,2
222,47.67,2,2
18,69.33,11,2
183,0.0,3,10
198,0.0,2,10
237,54.33,3,10
237,0.0,6,2
129,0.0,6,2
81,0.0,2,2
261,0.0,2,9
267,0.0,3,10
204,0.0,2,6
177,33.0,2,2
12,0.0,2,4
0,0.0,2,2
63,0.0,2,2
