A4
362
20801.86
60,0.0,2,10
80,0.0,13,2
335,0.0,2,10
285,0.0,1,3
180,0.0,2,10
190,0.0,2,3
445,0.0,2,10
5,0.0,2,9
275,0.0,2,9
200,0.0,2,2
230,0.0,1,5
0,0.0,1,2
435,0.0,2,9
415,0.0,2,10
80,29.23,8,10
300,0.0,2,5
455,0.0,2,3
235,0.0,2,10
160,0.0,2,4
170,0.0,2,10
220,0.0,2,10
210,0.0,2,10
15,0.0,2,10
255,0.0,2,9
50,0.0,1,7
265,0.0,2,2
145,0.0,2,10
395,0.0,2,2
310,0.0,3,10
385,0.0,2,10
325,0.0,2,2
25,0.0,3,4
40,0.0,2,10
345,0.0,2,2
290,0.0,2,9
70,0.0,2,10
245,0.0,2,7
365,0.0,2,10
405,0.0,2,2
425,0.0,2,3
355,0.0,2,2
155,0.0,1,4
300,255.0,23,3
375,0.0,2,6
55,0.0,1,4
