A4
391
25287.76
0,347.18,15,3
132,0,3,3
168,0,2,3
0,182.67,6,4
0,301.18,10,2
84,33.0,5,2
144,331.67,7,4
104,33.0,3,2
124,0,2,4
116,171.0,2,4
104,164.33,3,3
124,226.67,2,2
144,239.33,6,3
84,0,10,2
76,337.67,11,3
24,0,15,2
144,188.0,6,2
96,97.0,2,2
168,177.0,2,2
0,247.0,16,2
44,107.0,6,2
24,57.33,3,2
144,284.67,6,3
84,167.0,3,5
0,275.0,11,2
24,30.0,15,2
76,97.0,5,2
160,0,2,2
0,55.33,6,3
24,168.67,3,2
68,57.33,2,2
144,77.0,3,3
76,167.0,2,2
64,210.33,3,2
116,33.0,2,2
136,138.67,2,4
144,0,4,3
36,57.33,2,2
0,0,6,3
44,57.33,6,2
96,259.67,5,4
44,275.0,5,2
124,138.67,3,2
0,127.33,6,3
44,175.0,5,2
