A4
380
18875.01
168,12.57,6,2
150,218.7,27,4
33,0,8,3
33,74.17,10,2
132,143.24,6,3
57,16.91,13,3
123,0,28,2
57,0,22,3
381,100.07,4,3
108,80.57,8,3
0,0,11,4
123,12.57,15,4
186,108.15,24,3
33,54.75,24,2
207,0,6,3
237,174.78,23,3
0,203.53,15,3
327,111.75,18,4
237,206.0,19,4
264,43.38,12,4
186,141.24,23,2
264,0,16,2
0,108.0,6,2
258,127.21,14,2
63,74.17,15,2
351,35.5,14,3
327,0,8,4
63,110.17,12,2
51,143.33,19,3
351,0,20,2
312,0,5,2
186,12.57,7,3
300,43.38,4,3
132,80.57,9,3
186,161.76,17,2
393,35.5,6,3
51,164.07,19,2
159,80.57,2,2
327,204.83,24,2
18,141.17,11,3
225,62.92,13,3
96,16.91,9,5
225,0,13,3
45,208.6,16,2
327,160.86,17,4
