A4
436
18456.65
76,0,2,2
70,52.77,3,2
62,127.77,2,4
80,221.85,15,3
50,0,13,2
40,95.52,2,2
118,0,8,2
52,190.77,5,4
40,0,5,2
40,52.77,8,3
14,50.0,2,2
10,50.0,2,2
130,97.5,2,2
44,192.52,4,5
98,33.5,8,3
30,193.33,5,2
80,101.85,13,2
28,0,4,3
70,181.0,5,6
0,0,5,3
36,0,2,2
18,91.5,5,3
14,219.07,8,6
80,123.23,13,3
20,0,4,3
56,52.77,5,3
118,47.25,8,3
80,0,4,2
114,0,2,5
118,97.5,6,3
14,174.5,7,2
28,146.0,6,3
0,63.0,5,5
10,0,5,2
44,95.52,4,4
80,161.46,13,2
0,156.0,5,3
28,71.5,4,5
80,192.08,13,3
118,171.5,6,6
52,127.77,5,3
88,0,5,3
50,21.38,13,2
80,250.85,14,4
66,52.77,2,4
110,101.85,2,2
88,69.0,13,3
0,207.0,5,5
98,0,8,2
106,101.85,2,3
