A4
427
19284.23
171,192.67,6,5
54,155.33,15,3
54,0,5,5
105,110.0,15,2
207,0,3,5
105,0,15,2
150,0,3,5
159,0,3,4
39,236.0,10,6
39,116.0,5,6
69,236.0,10,4
177,56.0,10,3
126,134.0,4,5
216,0,3,3
105,134.0,7,8
189,235.11,9,3
138,134.0,4,2
69,28.0,10,5
159,164.0,15,3
177,0,10,3
105,215.71,7,2
0,0,6,4
168,0,3,5
99,0,2,2
69,77.0,10,3
135,18.0,5,3
189,192.67,9,4
177,28.0,10,3
24,192.0,5,8
225,0,3,4
150,192.67,7,5
18,113.0,2,4
0,134.33,3,7
177,102.0,10,5
39,0,5,3
18,0,2,4
234,0,2,2
216,76.0,3,5
69,0,10,3
150,248.38,7,8
54,112.0,15,3
105,72.0,15,3
24,0,5,3
105,18.0,10,2
24,96.0,5,3
225,101.33,3,5
0,76.33,6,4
54,200.67,15,3
159,88.0,3,3
9,134.33,3,4
